DATASET:,IRKIS
FILENAME:,vwc_1202.dat
FIRST_TIMESTAMP:,2010-10-01 00:00:00
LAST_TIMESTAMP:,2013-10-01 00:00:00
DELTA:,01:00:00
Timestamp,Missing,-10cm_A,-30cm_A,-50cm_A,-80cm_A,-120cm_A,-10cm_B,-30cm_B,-50cm_B,-80cm_B,-120cm_B
6150,0,0.400520,0.422595,0.413258,0.421808,0.435203,N,0.346515,0.472907,0.431550,0.421137
6151,0,0.400660,0.421835,0.412632,0.421532,0.434888,N,0.346532,0.472272,0.431310,0.420725
6152,0,0.400620,0.422010,0.413050,0.421982,0.435425,N,0.346107,0.472757,0.431665,0.420510
6153,0,0.399960,0.422372,0.412940,0.420728,0.435627,N,0.346118,0.473160,0.430817,0.420557
6154,0,0.399780,0.422150,0.412675,0.420965,0.434912,N,0.345943,0.472903,0.432057,0.420747
6155,0,0.400082,0.422005,0.412863,0.421093,0.435785,N,0.345762,0.473330,0.431858,0.420705
6156,0,0.400080,0.421527,0.412775,0.420928,0.435887,N,0.345667,0.472952,0.431945,0.420517
6157,0,0.399633,0.422198,0.413012,0.421842,0.435555,N,0.345640,0.473103,0.431903,0.420553
6158,0,0.399960,0.421797,0.412548,0.421635,0.436033,N,0.345662,0.473137,0.432102,0.420792
6159,0,0.399382,0.421808,0.412673,0.421012,0.435765,N,0.345655,0.472225,0.431682,0.421093
6160,0,0.399540,0.422013,0.412173,0.421505,0.435650,N,0.345602,0.472357,0.431697,0.420730
6161,0,0.399420,0.421533,0.411862,0.421663,0.436143,N,0.345588,0.473305,0.432097,0.420703
6162,0,0.399162,0.421802,0.412570,0.421180,0.435443,N,0.345842,0.472502,0.431907,0.420360
6163,0,0.399343,0.421493,0.412625,0.421292,0.435493,N,0.345908,0.472628,0.431563,0.420512
6164,0,0.399520,0.421640,0.412785,0.421483,0.436193,N,0.345778,0.472653,0.432013,0.420662
6165,0,0.400020,0.421397,0.412615,0.421852,0.435427,N,0.345652,0.472480,0.431533,0.420208
6166,0,0.399820,0.421528,0.412708,0.421678,0.435500,N,0.346023,0.472753,0.431287,0.420378
6167,0,0.399782,0.421227,0.412128,0.421422,0.435722,N,0.345557,0.472300,0.431082,0.420468
6168,0,0.399460,0.421500,0.412427,0.421938,0.435403,N,0.345778,0.472557,0.431112,0.420812
6169,0,0.399443,0.421093,0.412577,0.421830,0.435583,N,0.345805,0.472532,0.431200,0.420668
6170,0,0.399345,0.421213,0.412210,0.422025,0.434728,N,0.345698,0.472332,0.431072,0.420667
6171,0,0.399350,0.421105,0.412012,0.421527,0.434860,N,0.345612,0.472528,0.431062,0.420638
6172,0,0.399302,0.421000,0.412317,0.422090,0.435282,N,0.345578,0.472583,0.431242,0.420818
6173,0,0.398822,0.421250,0.412150,0.422112,0.434998,N,0.345543,0.472427,0.431243,0.420987
6174,0,0.398880,0.420898,0.411950,0.422328,0.435378,N,0.345813,0.472733,0.431143,0.421180
6175,0,0.398462,0.421082,0.412302,0.421982,0.435702,N,0.345708,0.472857,0.431250,0.420922
6176,0,0.397987,0.420647,0.412215,0.421967,0.436050,N,0.345253,0.472730,0.431398,0.420640
6177,0,0.397485,0.420575,0.412255,0.421657,0.436020,N,0.344993,0.473008,0.431500,0.421120
6178,0,0.397170,0.420447,0.411902,0.421857,0.436720,N,0.345132,0.472628,0.431470,0.421158
6179,0,0.397405,0.420815,0.412218,0.421700,0.435515,N,0.345285,0.472958,0.431972,0.420620
6180,0,0.397450,0.420865,0.411867,0.421685,0.436438,N,0.345655,0.472605,0.431818,0.421207
6181,0,0.397740,0.420797,0.411703,0.421680,0.435862,N,0.345340,0.472778,0.431530,0.421122
6182,0,0.397627,0.420880,0.411927,0.422393,0.435762,N,0.344870,0.472727,0.431292,0.421332
6183,0,0.397538,0.420693,0.411870,0.421922,0.436378,N,0.345077,0.472880,0.431618,0.421182
6184,0,0.397628,0.420835,0.411848,0.422025,0.435862,N,0.344932,0.472652,0.431988,0.421423
6185,0,0.397565,0.420660,0.412303,0.421917,0.436130,N,0.345230,0.472748,0.431865,0.421467
6186,0,0.398113,0.420792,0.412033,0.421852,0.435800,N,0.345607,0.472428,0.431530,0.421137
6187,0,0.397468,0.420815,0.411868,0.422133,0.435720,N,0.345578,0.472705,0.431488,0.421035
6188,0,0.397292,0.420480,0.412617,0.422005,0.435132,N,0.345558,0.472400,0.431130,0.419307
6189,0,0.396917,0.419905,0.412182,0.421852,0.435560,N,0.345752,0.472680,0.431512,0.421700
6190,0,0.396322,0.419262,0.412117,0.421878,0.435623,N,0.345880,0.471500,0.431638,0.421895
6191,0,0.396263,0.419242,0.412187,0.422112,0.435360,N,0.345650,0.471197,0.431443,0.421765
6192,0,0.396240,0.419220,0.411947,0.422155,0.435513,N,0.345588,0.471173,0.431378,0.421873
6193,0,0.396483,0.419327,0.411700,0.421507,0.436115,N,0.345600,0.471097,0.431375,0.421905
6194,0,0.396475,0.419485,0.411765,0.421765,0.435357,N,0.345903,0.471980,0.431703,0.422048
6195,0,0.396575,0.419410,0.411668,0.422263,0.435898,N,0.346253,0.471345,0.431773,0.421918
6196,0,0.395868,0.419602,0.411663,0.422437,0.435807,N,0.345633,0.470890,0.431750,0.421900
6197,0,0.396375,0.419593,0.412043,0.422312,0.435358,N,0.345803,0.471477,0.431235,0.422177
6198,0,0.395740,0.419977,0.411853,0.422330,0.435730,N,0.345683,0.471778,0.431468,0.422160
6199,0,0.396512,0.419410,0.411717,0.422530,0.436005,N,0.345895,0.471850,0.431663,0.421808
6200,0,0.396605,0.419523,0.411987,0.422048,0.435540,N,0.345957,0.471523,0.431490,0.421338
6201,0,0.396780,0.419595,0.411567,0.422220,0.435520,N,0.346262,0.471952,0.431558,0.421478
6202,0,0.396957,0.419715,0.412085,0.421938,0.435140,N,0.346025,0.472052,0.431560,0.421810
6203,0,0.396522,0.419668,0.411810,0.422048,0.435535,N,0.346022,0.472258,0.430982,0.421700
6204,0,0.396412,0.420233,0.411603,0.422372,0.435822,N,0.345778,0.472177,0.431573,0.421093
6205,0,0.396293,0.420493,0.412158,0.422588,0.435555,N,0.345620,0.472225,0.431765,0.421202
6206,0,0.396705,0.420055,0.411478,0.422502,0.435607,N,0.345698,0.472732,0.431415,0.421333
6207,0,0.396125,0.419953,0.411765,0.421895,0.436218,N,0.345508,0.472500,0.431462,0.421895
6208,0,0.396303,0.420183,0.411662,0.422177,0.436285,N,0.345735,0.472678,0.431773,0.421570
6209,0,0.396282,0.420160,0.412013,0.422177,0.436402,N,0.345777,0.472932,0.431867,0.421425
6210,0,0.396453,0.420250,0.412100,0.422372,0.436007,N,0.345862,0.472527,0.431813,0.421412
6211,0,0.397100,0.419910,0.412010,0.422632,0.435518,N,0.345870,0.472428,0.431133,0.421115
6212,0,0.397293,0.419970,0.411830,0.422632,0.435408,N,0.345795,0.472607,0.431463,0.421310
6213,0,0.396493,0.419507,0.412205,0.422133,0.435652,N,0.346055,0.472660,0.431542,0.421637
6214,0,0.396267,0.419252,0.412433,0.421895,0.435472,N,0.345735,0.472105,0.431377,0.421333
6215,0,0.396163,0.419162,0.411892,0.421680,0.435650,N,0.345618,0.472077,0.431157,0.421333
6216,0,0.396372,0.419093,0.411808,0.421770,0.435840,N,0.345682,0.471952,0.431418,0.421267
6217,0,0.396105,0.418948,0.411825,0.422095,0.435265,N,0.345845,0.471698,0.431218,0.421337
6218,0,0.395812,0.419263,0.411827,0.421832,0.435497,N,0.345525,0.472433,0.431397,0.421792
6219,0,0.395795,0.419435,0.411642,0.421787,0.435608,N,0.345832,0.471823,0.431245,0.422133
6220,0,0.395880,0.419267,0.411992,0.422112,0.435762,N,0.345797,0.472252,0.431198,0.422263
6221,0,0.396257,0.419853,0.412035,0.422545,0.435880,N,0.345810,0.472050,0.430980,0.422008
6222,0,0.396643,0.419267,0.411785,0.421960,0.435497,N,0.345795,0.472177,0.431000,0.421640
6223,0,0.396635,0.419437,0.411793,0.422307,0.435540,N,0.345893,0.472478,0.431532,0.421685
6224,0,0.396580,0.419757,0.412060,0.422480,0.435613,N,0.345845,0.472403,0.431245,0.421685
6225,0,0.396910,0.419522,0.411767,0.422415,0.435628,N,0.345588,0.472400,0.431293,0.421440
6226,0,0.397222,0.419623,0.411977,0.422632,0.435938,N,0.345633,0.472350,0.431427,0.421402
6227,0,0.396933,0.420257,0.411523,0.423065,0.435968,N,0.345543,0.472655,0.431355,0.421397
6228,0,0.396515,0.419840,0.411787,0.423065,0.435762,N,0.345557,0.472375,0.431487,0.420945
6229,0,0.396748,0.420082,0.411168,0.422957,0.435337,N,0.345747,0.472578,0.431410,0.421203
6230,0,0.396142,0.419950,0.412182,0.422270,0.435782,N,0.345625,0.472528,0.432190,0.421117
6231,0,0.396218,0.419782,0.411977,0.421983,0.436415,N,0.345830,0.472552,0.432282,0.421172
6232,0,0.396553,0.419778,0.411793,0.422458,0.435912,N,0.345638,0.472653,0.431530,0.421663
6233,0,0.396880,0.419997,0.411890,0.422740,0.436010,N,0.345735,0.472660,0.431290,0.420922
6234,0,0.396662,0.419988,0.411665,0.422723,0.435560,N,0.345683,0.472325,0.431757,0.421228
6235,0,0.396102,0.418888,0.411528,0.422393,0.435175,N,0.345828,0.471222,0.431583,0.421747
6236,0,0.395870,0.418522,0.411462,0.423000,0.436137,N,0.345895,0.471173,0.431700,0.422090
6237,0,0.396070,0.419277,0.411540,0.422935,0.436477,N,0.345780,0.471322,0.431993,0.421787
6238,0,0.396945,0.418962,0.412180,0.423243,0.436047,N,0.345652,0.470863,0.432052,0.422025
6239,0,0.397988,0.418962,0.412533,0.423325,0.435837,N,0.345650,0.470683,0.431550,0.422003
6240,0,0.398460,0.419187,0.411782,0.422805,0.435377,N,0.346027,0.470760,0.431510,0.421857
6241,0,0.398460,0.419108,0.412333,0.423347,0.435415,N,0.345535,0.470888,0.431948,0.421960
6242,0,0.398502,0.419345,0.412513,0.423390,0.435883,N,0.346328,0.470583,0.431978,0.421895
6243,0,0.398422,0.419627,0.412778,0.423087,0.435858,N,0.346393,0.470530,0.431818,0.421787
6244,0,0.398600,0.419843,0.412525,0.423607,0.436043,N,0.346442,0.470713,0.431680,0.421922
6245,0,0.399227,0.420475,0.413085,0.423303,0.436523,N,0.346487,0.471142,0.431707,0.422480
6246,0,0.400480,0.421117,0.412940,0.423303,0.436720,N,0.346642,0.471145,0.431690,0.422458
6247,0,0.401080,0.420833,0.413172,0.423173,0.436112,N,0.346880,0.471093,0.431775,0.422850
6248,0,0.400580,0.421420,0.413103,0.423477,0.435800,N,0.346712,0.471018,0.431845,0.422658
6249,0,0.400865,0.421420,0.412998,0.423888,0.435605,N,0.346570,0.470760,0.432063,0.422783
6250,0,0.403320,0.421240,0.413168,0.423455,0.435710,N,0.346458,0.470818,0.431625,0.422523
6251,0,0.404140,0.422160,0.413640,0.423412,0.435847,N,0.346838,0.470818,0.431722,0.422355
6252,0,0.404340,0.422762,0.414000,0.423477,0.436027,N,0.346998,0.470947,0.431763,0.422198
6253,0,0.404640,0.423912,0.414830,0.423520,0.436427,N,0.347170,0.470942,0.432103,0.422637
6254,0,0.409425,0.428798,0.415667,0.423715,0.436420,N,0.351318,0.471322,0.432210,0.422507
6255,0,0.412278,0.432163,0.423987,0.424322,0.436487,N,0.363107,0.474643,0.432313,0.422177
6256,0,0.412198,0.432815,0.425977,0.423785,0.437007,N,0.364393,0.475893,0.432447,0.422962
6257,0,0.412420,0.432860,0.426480,0.424105,0.436778,N,0.365645,0.477073,0.432795,0.423195
6258,0,0.412115,0.433587,0.425947,0.423953,0.437122,N,0.366478,0.476842,0.433055,0.423205
6259,0,0.410420,0.433805,0.425862,0.423910,0.436735,N,0.366653,0.476762,0.432743,0.423108
6260,0,0.413602,0.433810,0.426282,0.424083,0.436918,N,0.367213,0.477515,0.432993,0.422872
6261,0,0.414085,0.434378,0.426557,0.424023,0.436917,N,0.367645,0.477050,0.433103,0.423195
6262,0,0.411142,0.434093,0.426562,0.424300,0.437258,N,0.368117,0.476868,0.432702,0.423368
6263,0,0.410563,0.433627,0.426542,0.423910,0.437122,N,0.368807,0.476893,0.432638,0.423108
6264,0,0.410012,0.433718,0.426437,0.423455,0.437143,N,0.369055,0.476603,0.432775,0.423417
6265,0,0.409277,0.433543,0.426100,0.423737,0.437210,N,0.369592,0.475733,0.432512,0.423282
6266,0,0.408807,0.434107,0.426390,0.423715,0.436735,N,0.369270,0.476127,0.432693,0.423585
6267,0,0.408270,0.433345,0.426128,0.423893,0.436682,N,0.360617,0.475605,0.432508,0.423455
6268,0,0.408228,0.433125,0.426257,0.423633,0.436290,N,0.359733,0.475375,0.432140,0.423520
6269,0,0.407922,0.433905,0.426328,0.423563,0.436535,N,0.358617,0.475345,0.432408,0.423152
6270,0,0.407243,0.432103,0.425993,0.423520,0.436943,N,0.358300,0.475812,0.432137,0.423287
6271,0,0.406567,0.430898,0.426058,0.423655,0.436333,N,0.358350,0.475602,0.432472,0.423043
6272,0,0.405987,0.430618,0.425948,0.423520,0.436088,N,0.357900,0.475320,0.432093,0.423262
6273,0,0.405985,0.430487,0.426287,0.423910,0.436362,N,0.357817,0.475317,0.432215,0.422892
6274,0,0.406785,0.429962,0.426107,0.423737,0.435903,N,0.357450,0.475757,0.431592,0.422698
6275,0,0.406320,0.430113,0.425625,0.423218,0.435722,N,0.357367,0.475890,0.431553,0.423022
6276,0,0.405980,0.430035,0.425647,0.423368,0.435087,N,0.357100,0.475523,0.431917,0.422697
6277,0,0.405660,0.430248,0.425407,0.422962,0.435357,N,0.356168,0.476125,0.431882,0.422480
6278,0,0.405902,0.429710,0.425450,0.422805,0.434762,N,0.356068,0.476127,0.431240,0.422503
6279,0,0.405102,0.429468,0.425715,0.422747,0.435112,N,0.355700,0.475875,0.431593,0.422268
6280,0,0.405222,0.429428,0.425645,0.422783,0.434548,N,0.355483,0.476365,0.431548,0.422550
6281,0,0.404940,0.429712,0.425777,0.422848,0.435490,N,0.355150,0.474813,0.431667,0.422133
6282,0,0.404560,0.428842,0.426105,0.422935,0.435077,N,0.354150,0.473403,0.431530,0.422138
6283,0,0.405603,0.428840,0.426065,0.423325,0.434283,N,0.353400,0.473002,0.431100,0.422098
6284,0,0.404820,0.427788,0.425602,0.423000,0.434192,N,0.352473,0.472652,0.431023,0.422198
6285,0,0.405082,0.427752,0.426017,0.423173,0.434237,N,0.352507,0.472882,0.431507,0.422697
6286,0,0.405100,0.427343,0.426173,0.422957,0.433870,N,0.352338,0.472423,0.431228,0.420077
6287,0,0.405143,0.427143,0.425843,0.423152,0.433585,N,0.350120,0.472007,0.431082,0.422415
6288,0,0.404600,0.426880,0.425643,0.423368,0.433698,N,0.350988,0.471927,0.430500,0.421987
6289,0,0.404280,0.427038,0.426455,0.423075,0.433092,N,0.350973,0.472683,0.431068,0.422767
6290,0,0.404200,0.426493,0.425623,0.423325,0.433612,N,0.350958,0.471700,0.430922,0.419802
6291,0,0.404362,0.425883,0.425822,0.423195,0.434708,N,0.348763,0.471827,0.430790,0.422198
6292,0,0.404962,0.426365,0.425820,0.422962,0.433828,N,0.351130,0.472130,0.429710,0.422328
6293,0,0.404780,0.425995,0.426147,0.423135,0.433612,N,0.350822,0.472078,0.430965,0.422322
6294,0,0.404157,0.426302,0.426570,0.423108,0.434010,N,0.350645,0.472555,0.431132,0.422403
6295,0,0.404160,0.426213,0.425777,0.423043,0.434302,N,0.350593,0.472530,0.431288,0.423115
6296,0,0.404340,0.426347,0.418952,0.423132,0.434595,N,0.350513,0.472507,0.431380,0.421460
6297,0,0.403680,0.426372,0.417820,0.423087,0.434880,N,0.350103,0.472680,0.431535,0.422393
6298,0,0.403680,0.425975,0.417712,0.423498,0.435095,N,0.350242,0.472805,0.431640,0.422593
6299,0,0.403520,0.425803,0.417113,0.423477,0.434927,N,0.349967,0.472983,0.431685,0.422350
6300,0,0.403640,0.426330,0.417410,0.423260,0.435267,N,0.349602,0.473138,0.431670,0.422490
6301,0,0.403885,0.425938,0.417303,0.423585,0.435173,N,0.349548,0.472850,0.431420,0.422685
6302,0,0.403600,0.425242,0.416662,0.423357,0.435277,N,0.349512,0.473260,0.431553,0.422508
6303,0,0.403500,0.425172,0.416853,0.423282,0.435227,N,0.349390,0.473182,0.431880,0.422183
6304,0,0.403300,0.425423,0.416517,0.423542,0.434957,N,0.349358,0.473763,0.431790,0.422507
6305,0,0.404100,0.425663,0.416660,0.423412,0.434537,N,0.349468,0.473638,0.431253,0.422225
6306,0,0.404200,0.425038,0.416565,0.423542,0.434402,N,0.349258,0.473002,0.431330,0.422458
6307,0,0.403740,0.425217,0.415970,0.423563,0.434648,N,0.349303,0.473722,0.431448,0.422025
6308,0,0.403960,0.424955,0.416203,0.423520,0.434640,N,0.349122,0.473053,0.431183,0.422068
6309,0,0.403900,0.424913,0.415862,0.424018,0.434507,N,0.349497,0.472677,0.431217,0.422523
6310,0,0.403780,0.424683,0.415605,0.424218,0.434492,N,0.348828,0.472373,0.431022,0.422047
6311,0,0.403580,0.424435,0.415522,0.423823,0.434805,N,0.348780,0.472502,0.431065,0.421982
6312,0,0.403360,0.424213,0.415545,0.424192,0.434695,N,0.348622,0.472432,0.431043,0.422090
6313,0,0.404160,0.424783,0.415542,0.424348,0.434518,N,0.348835,0.473177,0.431150,0.422243
6314,0,0.403660,0.424810,0.415560,0.423633,0.434445,N,0.348727,0.472882,0.431110,0.422485
6315,0,0.403720,0.424487,0.415820,0.424018,0.434412,N,0.348750,0.472555,0.431048,0.421960
6316,0,0.403382,0.424495,0.415690,0.424040,0.434350,N,0.348533,0.472680,0.431173,0.422268
6317,0,0.403400,0.424575,0.415553,0.424257,0.434572,N,0.348417,0.472458,0.430908,0.422138
6318,0,0.403500,0.423700,0.415287,0.424192,0.434442,N,0.348565,0.472705,0.431065,0.422070
6319,0,0.403420,0.424277,0.415155,0.424018,0.435220,N,0.348337,0.473288,0.431363,0.421657
6320,0,0.403165,0.423747,0.415080,0.424300,0.435720,N,0.348057,0.473893,0.431158,0.422112
6321,0,0.403220,0.424067,0.414695,0.424343,0.435385,N,0.348073,0.473232,0.431303,0.422285
6322,0,0.402940,0.424045,0.414422,0.424625,0.435495,N,0.347862,0.472952,0.431050,0.422068
6323,0,0.401980,0.423433,0.414620,0.424560,0.435742,N,0.347715,0.473380,0.431642,0.422008
6324,0,0.402645,0.423893,0.414488,0.424777,0.435868,N,0.347588,0.473762,0.431378,0.422307
6325,0,0.402365,0.423677,0.414322,0.424473,0.436143,N,0.347633,0.473177,0.431088,0.422058
6326,0,0.401920,0.423043,0.414092,0.424262,0.435587,N,0.347457,0.473205,0.431683,0.422438
6327,0,0.402240,0.423455,0.414360,0.424712,0.435693,N,0.347898,0.473133,0.431582,0.422268
6328,0,0.402040,0.423487,0.414528,0.424733,0.436317,N,0.347615,0.473482,0.431187,0.422177
6329,0,0.402080,0.423292,0.414385,0.424933,0.435827,N,0.347662,0.472925,0.430373,0.422177
6330,0,0.402440,0.423005,0.414260,0.424278,0.435357,N,0.347912,0.473183,0.431742,0.422040
6331,0,0.401920,0.422892,0.414640,0.423823,0.435338,N,0.348038,0.472400,0.432103,0.421895
6332,0,0.401320,0.422177,0.414152,0.424018,0.435697,N,0.348133,0.472202,0.431820,0.422333
6333,0,0.401980,0.422827,0.414278,0.424468,0.435693,N,0.348175,0.471707,0.432458,0.422328
6334,0,0.402020,0.421787,0.414197,0.424365,0.435560,N,0.348098,0.471173,0.431843,0.422350
6335,0,0.402480,0.421943,0.414253,0.424820,0.435263,N,0.348158,0.471427,0.431700,0.422227
6336,0,0.402400,0.422545,0.414363,0.424560,0.435677,N,0.348480,0.471678,0.431742,0.422723
6337,0,0.403280,0.422242,0.414638,0.424647,0.436237,N,0.348698,0.471523,0.431287,0.422133
6338,0,0.402605,0.422702,0.414848,0.425037,0.436033,N,0.348365,0.471975,0.432455,0.422393
6339,0,0.402600,0.422223,0.414972,0.425020,0.435590,N,0.348650,0.472307,0.432390,0.422480
6340,0,0.402680,0.422355,0.414397,0.424712,0.435470,N,0.348347,0.471852,0.432473,0.422263
6341,0,0.402320,0.422307,0.414507,0.424863,0.435695,N,0.348540,0.471800,0.432345,0.422567
6342,0,0.402045,0.422073,0.414227,0.424755,0.435493,N,0.348107,0.472695,0.432033,0.422355
6343,0,0.402320,0.422290,0.413855,0.425167,0.436027,N,0.348315,0.472403,0.431827,0.421905
6344,0,0.403065,0.422090,0.413827,0.425562,0.435355,N,0.347907,0.472653,0.432193,0.422090
6345,0,0.403160,0.422287,0.413557,0.425210,0.435472,N,0.347843,0.472730,0.431555,0.421772
6346,0,0.402780,0.422480,0.413150,0.424912,0.435248,N,0.347760,0.472783,0.431460,0.421553
6347,0,0.403060,0.423405,0.413547,0.424733,0.435345,N,0.347583,0.473055,0.431782,0.421808
6348,0,0.403140,0.422767,0.413087,0.426070,0.435317,N,0.347727,0.472805,0.431380,0.421808
6349,0,0.403420,0.422633,0.413208,0.425822,0.435493,N,0.347522,0.472930,0.431513,0.420732
6350,0,0.403160,0.422632,0.413127,0.425340,0.435680,N,0.347712,0.472778,0.431362,0.422030
6351,0,0.403160,0.423157,0.413397,0.425795,0.435293,N,0.345488,0.473038,0.431797,0.422117
6352,0,0.403040,0.422523,0.413333,0.425188,0.435513,N,0.347777,0.473115,0.431957,0.421965
6353,0,0.401500,0.422177,0.413340,0.425687,0.436112,N,0.347907,0.471470,0.432292,0.422487
6354,0,0.402460,0.421618,0.413127,0.425232,0.436142,N,0.347885,0.472102,0.431905,0.422220
6355,0,0.402920,0.421640,0.412942,0.425343,0.435585,N,0.347827,0.472075,0.432100,0.421813
6356,0,0.403040,0.422047,0.412797,0.425127,0.434962,N,0.347518,0.472780,0.432107,0.421922
6357,0,0.402760,0.421938,0.413230,0.424733,0.435075,N,0.347518,0.472527,0.432383,0.421960
6358,0,0.402000,0.421758,0.414168,0.425903,0.436207,N,0.347552,0.471628,0.431902,0.422025
6359,0,0.411848,0.427537,0.414982,0.426098,0.436715,N,0.350382,0.471455,0.432597,0.422437
6360,0,0.416272,0.431642,0.422442,0.426163,0.436642,N,0.362143,0.474647,0.432792,0.422350
6361,0,0.415305,0.432413,0.425850,0.426098,0.436895,N,0.363675,0.476312,0.432812,0.422913
6362,0,0.414580,0.432242,0.426133,0.425860,0.436750,N,0.363908,0.476513,0.432815,0.423123
6363,0,0.411222,0.433428,0.426217,0.425995,0.436712,N,0.361617,0.476460,0.432493,0.422987
6364,0,0.409553,0.433015,0.425647,0.425865,0.437142,N,0.358717,0.476068,0.432445,0.423205
6365,0,0.409485,0.431603,0.426222,0.426228,0.436938,N,0.357833,0.475965,0.432627,0.423043
6366,0,0.408733,0.430483,0.425363,0.426098,0.436392,N,0.356587,0.475520,0.432512,0.422480
6367,0,0.409042,0.430153,0.426173,0.426315,0.436740,N,0.356183,0.475648,0.432247,0.422242
6368,0,0.408620,0.429825,0.424950,0.426013,0.437120,N,0.356133,0.475755,0.432488,0.422285
6369,0,0.408695,0.429832,0.425603,0.425947,0.437093,N,0.355633,0.475545,0.432533,0.422090
6370,0,0.408378,0.429858,0.425693,0.423957,0.436257,N,0.355483,0.475627,0.432603,0.422047
6371,0,0.408172,0.429527,0.425715,0.426532,0.436225,N,0.355200,0.475995,0.432420,0.421830
6372,0,0.408645,0.428547,0.425627,0.426035,0.436525,N,0.354650,0.475763,0.432488,0.422090
6373,0,0.416113,0.431500,0.426385,0.425990,0.436437,N,0.358333,0.477577,0.433152,0.422442
6374,0,0.415612,0.432727,0.425752,0.425948,0.436957,N,0.363435,0.476360,0.433262,0.422593
6375,0,0.415208,0.432542,0.426212,0.425753,0.437053,N,0.362433,0.476308,0.432768,0.422502
6376,0,0.415650,0.432842,0.425950,0.426445,0.436983,N,0.361055,0.476153,0.432860,0.422697
6377,0,0.413847,0.432272,0.425840,0.426188,0.437442,N,0.360017,0.475295,0.432403,0.422545
6378,0,0.412563,0.432418,0.426062,0.425513,0.436372,N,0.359050,0.475577,0.432248,0.422848
6379,0,0.412280,0.432400,0.426213,0.425643,0.436763,N,0.358217,0.476043,0.433110,0.422653
6380,0,0.412880,0.432185,0.426585,0.425795,0.436870,N,0.358400,0.475885,0.433180,0.422307
6381,0,0.412827,0.431982,0.426057,0.425947,0.436552,N,0.358517,0.475550,0.430855,0.422458
6382,0,0.413612,0.432043,0.426273,0.425817,0.436707,N,0.359233,0.475648,0.432397,0.422312
6383,0,0.412798,0.431882,0.426208,0.425737,0.436348,N,0.359003,0.475440,0.432537,0.422312
6384,0,0.411658,0.431718,0.426232,0.425558,0.436302,N,0.358300,0.475467,0.432398,0.422675
6385,0,0.413230,0.432303,0.426973,0.426078,0.436665,N,0.358437,0.476017,0.433092,0.422902
6386,0,0.413298,0.432177,0.426320,0.425340,0.436373,N,0.359120,0.476228,0.432913,0.422827
6387,0,0.412455,0.432113,0.426278,0.425622,0.436150,N,0.358767,0.476328,0.432920,0.422740
6388,0,0.411890,0.431913,0.426325,0.425492,0.436332,N,0.358017,0.476098,0.432515,0.422350
6389,0,0.411767,0.431442,0.426037,0.425708,0.436670,N,0.357433,0.476250,0.432512,0.422572
6390,0,0.410445,0.430783,0.425928,0.426207,0.436625,N,0.357233,0.475477,0.432310,0.422198
6391,0,0.409750,0.430168,0.425713,0.425925,0.436437,N,0.356417,0.475338,0.432157,0.421917
6392,0,0.409688,0.430345,0.425623,0.426142,0.436017,N,0.356500,0.475758,0.432092,0.422025
6393,0,0.410032,0.429610,0.425483,0.426055,0.436147,N,0.356467,0.476065,0.431932,0.421680
6394,0,0.409875,0.429953,0.425088,0.425860,0.435810,N,0.356150,0.476233,0.431962,0.422053
6395,0,0.409087,0.430207,0.425300,0.425080,0.435518,N,0.355817,0.476282,0.431663,0.421815
6396,0,0.408815,0.430590,0.425127,0.425080,0.435183,N,0.355453,0.474928,0.431883,0.421642
6397,0,0.408577,0.430392,0.425385,0.424755,0.435112,N,0.355383,0.473662,0.431728,0.421592
6398,0,0.408167,0.428732,0.424608,0.424885,0.434853,N,0.353838,0.473105,0.431973,0.422048
6399,0,0.408510,0.428643,0.424842,0.424928,0.435267,N,0.353172,0.472653,0.431993,0.421770
6400,0,0.407022,0.428717,0.424627,0.425275,0.435227,N,0.352803,0.472450,0.431888,0.421922
6401,0,0.406983,0.428033,0.424648,0.424668,0.434610,N,0.352645,0.472402,0.431613,0.422025
6402,0,0.407568,0.427585,0.424887,0.424928,0.433973,N,0.352522,0.472835,0.431330,0.422198
6403,0,0.407788,0.427947,0.424560,0.425015,0.434552,N,0.352187,0.472477,0.431308,0.421727
6404,0,0.407422,0.427430,0.424452,0.424863,0.434152,N,0.351693,0.471998,0.430962,0.421835
6405,0,0.407747,0.427705,0.425192,0.424885,0.434143,N,0.351635,0.472180,0.431292,0.422300
6406,0,0.408057,0.427608,0.425065,0.424582,0.434438,N,0.351997,0.472453,0.431135,0.422155
6407,0,0.407860,0.426468,0.421370,0.424755,0.433853,N,0.351705,0.472097,0.431132,0.421658
6408,0,0.407330,0.426735,0.415948,0.424863,0.434030,N,0.351128,0.471950,0.431118,0.421707
6409,0,0.406968,0.426437,0.415375,0.424995,0.434300,N,0.350890,0.472108,0.430870,0.421917
6410,0,0.407072,0.426585,0.415670,0.424668,0.433958,N,0.350635,0.472152,0.431022,0.421743
6411,0,0.407082,0.426167,0.415287,0.424755,0.433985,N,0.350413,0.472552,0.431393,0.421962
6412,0,0.407225,0.426007,0.415717,0.424408,0.434027,N,0.350458,0.472155,0.431082,0.421883
6413,0,0.407283,0.426060,0.415423,0.424847,0.434523,N,0.350035,0.472027,0.431018,0.421748
6414,0,0.407552,0.425775,0.415060,0.424755,0.434070,N,0.350285,0.472782,0.431268,0.421830
