Dataset,Filename,#rows,Coder,%,Error Threshold,Window Param,Size (B),CR (%),Delta - Size (data),Delta - Size (mask),Delta - Size (total),Delta - CR (%),Other columns - Size (data),Other columns - Size (mask),Other columns - Size (total),Other columns - CR (%)
,,,,,,25,71.570,31.14,447185,0,447185,100.0,112680,11889,124569,8.96
,,,,,,50,67.845,29.52,447185,0,447185,100.0,82880,11889,94769,6.82
,,,,,,100,66.287,28.84,447185,0,447185,100.0,70414,11889,82303,5.92
,,,,,,200,65.855,28.66,447185,0,447185,100.0,66960,11889,78849,5.67
,,,,15,"[0, 2, 3, 2, 2, 1, 2, 2, 1, 4, 2]",5,102.995,44.82,447185,0,447185,100.0,364078,11889,375967,27.04
,,,,,,10,82.788,36.02,447185,0,447185,100.0,202426,11889,214315,15.41
,,,,,,25,69.676,30.32,447185,0,447185,100.0,97530,11889,109419,7.87
,,,,,,50,65.479,28.49,447185,0,447185,100.0,63952,11889,75841,5.45
,,,,,,100,63.480,27.62,447185,0,447185,100.0,47957,11889,59846,4.3
,,,,,,200,62.689,27.28,447185,0,447185,100.0,41634,11889,53523,3.85
,,,,20,"[0, 3, 4, 2, 3, 1, 2, 2, 2, 5, 2]",5,102.848,44.75,447185,0,447185,100.0,362908,11889,374797,26.95
,,,,,,10,82.540,35.92,447185,0,447185,100.0,200438,11889,212327,15.27
,,,,,,25,69.309,30.16,447185,0,447185,100.0,94590,11889,106479,7.66
,,,,,,50,64.985,28.28,447185,0,447185,100.0,60000,11889,71889,5.17
,,,,,,100,62.872,27.36,447185,0,447185,100.0,43095,11889,54984,3.95
,,,,,,200,61.951,26.96,447185,0,447185,100.0,35730,11889,47619,3.42
,,,,30,"[0, 5, 6, 3, 4, 2, 3, 3, 2, 7, 3]",5,102.618,44.65,447185,0,447185,100.0,361062,11889,372951,26.82
,,,,,,10,82.165,35.75,447185,0,447185,100.0,197442,11889,209331,15.05
,,,,,,25,68.727,29.91,447185,0,447185,100.0,89940,11889,101829,7.32
,,,,,,50,64.209,27.94,447185,0,447185,100.0,53792,11889,65681,4.72
,,,,,,100,61.911,26.94,447185,0,447185,100.0,35411,11889,47300,3.4
,,,,,,200,60.846,26.48,447185,0,447185,100.0,26892,11889,38781,2.79
,,,CoderGAMPS,0,"[0, 0]",5,160.428,69.81,447185,0,447185,100.0,823544,11889,835433,60.08
,,,,,,10,155.217,67.54,447185,0,447185,100.0,781860,11889,793749,57.08
,,,,,,25,157.138,68.38,447185,0,447185,100.0,797228,11889,809117,58.19
,,,,,,50,162.851,70.86,447185,0,447185,100.0,842929,11889,854818,61.48
,,,,,,100,168.996,73.54,447185,0,447185,100.0,892091,11889,903980,65.01
,,,,,,200,175.195,76.23,447185,0,447185,100.0,941684,11889,953573,68.58
,,,,1,"[0, 0]",5,160.428,69.81,447185,0,447185,100.0,823544,11889,835433,60.08
,,,,,,10,155.217,67.54,447185,0,447185,100.0,781860,11889,793749,57.08
,,,,,,25,157.138,68.38,447185,0,447185,100.0,797228,11889,809117,58.19
,,,,,,50,162.851,70.86,447185,0,447185,100.0,842929,11889,854818,61.48
,,,,,,100,168.996,73.54,447185,0,447185,100.0,892091,11889,903980,65.01
,,,,,,200,175.195,76.23,447185,0,447185,100.0,941684,11889,953573,68.58
,,,,3,"[0, 0]",5,160.428,69.81,447185,0,447185,100.0,823544,11889,835433,60.08
,,,,,,10,155.217,67.54,447185,0,447185,100.0,781860,11889,793749,57.08
,,,,,,25,157.138,68.38,447185,0,447185,100.0,797228,11889,809117,58.19
,,,,,,50,162.851,70.86,447185,0,447185,100.0,842929,11889,854818,61.48
,,,,,,100,168.996,73.54,447185,0,447185,100.0,892091,11889,903980,65.01
,,,,,,200,175.195,76.23,447185,0,447185,100.0,941684,11889,953573,68.58
,,,,5,"[0, 0]",5,160.428,69.81,447185,0,447185,100.0,823544,11889,835433,60.08
,,,,,,10,155.217,67.54,447185,0,447185,100.0,781860,11889,793749,57.08
,,,,,,25,157.138,68.38,447185,0,447185,100.0,797228,11889,809117,58.19
,,,,,,50,162.851,70.86,447185,0,447185,100.0,842929,11889,854818,61.48
,,,,,,100,168.996,73.54,447185,0,447185,100.0,892091,11889,903980,65.01
,,,,,,200,175.195,76.23,447185,0,447185,100.0,941684,11889,953573,68.58
,,,,10,"[0, 1]",5,158.636,69.03,447185,0,447185,100.0,809205,11889,821094,59.05
,,,,,,10,152.918,66.54,447185,0,447185,100.0,763464,11889,775353,55.76
,,,,,,25,154.330,67.16,447185,0,447185,100.0,774758,11889,786647,56.57
,,,,,,50,159.725,69.5,447185,0,447185,100.0,817921,11889,829810,59.68
,,,,,,100,165.620,72.07,447185,0,447185,100.0,865078,11889,876967,63.07
,,,,,,200,171.600,74.67,447185,0,447185,100.0,912920,11889,924809,66.51
,,,,15,"[0, 1]",5,158.636,69.03,447185,0,447185,100.0,809205,11889,821094,59.05
,,,,,,10,152.918,66.54,447185,0,447185,100.0,763464,11889,775353,55.76
,,,,,,25,154.330,67.16,447185,0,447185,100.0,774758,11889,786647,56.57
,,,,,,50,159.725,69.5,447185,0,447185,100.0,817921,11889,829810,59.68
,,,,,,100,165.620,72.07,447185,0,447185,100.0,865078,11889,876967,63.07
,,,,,,200,171.600,74.67,447185,0,447185,100.0,912920,11889,924809,66.51
,,,,20,"[0, 1]",5,158.636,69.03,447185,0,447185,100.0,809205,11889,821094,59.05
,,,,,,10,152.918,66.54,447185,0,447185,100.0,763464,11889,775353,55.76
,,,,,,25,154.330,67.16,447185,0,447185,100.0,774758,11889,786647,56.57
,,,,,,50,159.725,69.5,447185,0,447185,100.0,817921,11889,829810,59.68
,,,,,,100,165.620,72.07,447185,0,447185,100.0,865078,11889,876967,63.07
,,,,,,200,171.600,74.67,447185,0,447185,100.0,912920,11889,924809,66.51
,,,,30,"[0, 2]",5,108.906,47.39,447185,0,447185,100.0,411367,11889,423256,30.44
,,,,,,10,88.665,38.58,447185,0,447185,100.0,249444,11889,261333,18.79
,,,,,,25,76.750,33.4,447185,0,447185,100.0,154118,11889,166007,11.94
,,,,,,50,74.005,32.2,447185,0,447185,100.0,132158,11889,144047,10.36
,,,,,,100,73.289,31.89,447185,0,447185,100.0,126430,11889,138319,9.95
,,,,,,200,73.512,31.99,447185,0,447185,100.0,128220,11889,140109,10.08
,vwc_1205.dat.csv,26.305,CoderBasic,,,,106.375,100,447185,0,447185,100,387630,15381,403011,100
,,,CoderPCA,0,"[0, 0, 0, 0, 'N', 'N', 0, 0, 'N', 'N', 'N']",5,98.024,92.15,447185,0,447185,100.0,320824,15381,336205,83.42
,,,,,,10,102.968,96.8,447185,0,447185,100.0,360369,15381,375750,93.24
,,,,,,25,105.819,99.48,447185,0,447185,100.0,383183,15381,398564,98.9
,,,,,,50,106.289,99.92,447185,0,447185,100.0,386938,15381,402319,99.83
,,,,,,100,106.424,100.05,447185,0,447185,100.0,388020,15381,403401,100.1
,,,,,,200,106.400,100.02,447185,0,447185,100.0,387826,15381,403207,100.05
,,,,1,"[0, 0, 0, 0, 'N', 'N', 1, 0, 'N', 'N', 'N']",5,96.669,90.88,447185,0,447185,100.0,309984,15381,325365,80.73
,,,,,,10,102.529,96.38,447185,0,447185,100.0,356859,15381,372240,92.36
,,,,,,25,105.819,99.48,447185,0,447185,100.0,383183,15381,398564,98.9
,,,,,,50,106.289,99.92,447185,0,447185,100.0,386938,15381,402319,99.83
,,,,,,100,106.424,100.05,447185,0,447185,100.0,388020,15381,403401,100.1
,,,,,,200,106.400,100.02,447185,0,447185,100.0,387826,15381,403207,100.05
,,,,3,"[0, 0, 1, 1, 'N', 'N', 2, 1, 'N', 'N', 'N']",5,78.459,73.76,447185,0,447185,100.0,164304,15381,179685,44.59
,,,,,,10,81.795,76.89,447185,0,447185,100.0,190989,15381,206370,51.21
,,,,,,25,91.359,85.88,447185,0,447185,100.0,267503,15381,282884,70.19
,,,,,,50,97.836,91.97,447185,0,447185,100.0,319318,15381,334699,83.05
,,,,,,100,101.226,95.16,447185,0,447185,100.0,346440,15381,361821,89.78
,,,,,,200,103.663,97.45,447185,0,447185,100.0,365936,15381,381317,94.62
,,,,5,"[0, 1, 1, 2, 'N', 'N', 3, 1, 'N', 'N', 'N']",5,74.239,69.79,447185,0,447185,100.0,130544,15381,145925,36.21
,,,,,,10,75.878,71.33,447185,0,447185,100.0,143649,15381,159030,39.46
,,,,,,25,87.159,81.94,447185,0,447185,100.0,233903,15381,249284,61.86
,,,,,,50,95.509,89.79,447185,0,447185,100.0,300698,15381,316079,78.43
,,,,,,100,99.989,94.0,447185,0,447185,100.0,336540,15381,351921,87.32
,,,,,,200,102.668,96.52,447185,0,447185,100.0,357976,15381,373357,92.64
,,,,10,"[0, 1, 3, 4, 'N', 'N', 6, 2, 'N', 'N', 'N']",5,72.399,68.06,447185,0,447185,100.0,115824,15381,131205,32.56
,,,,,,10,71.513,67.23,447185,0,447185,100.0,108729,15381,124110,30.8
,,,,,,25,78.789,74.07,447185,0,447185,100.0,166943,15381,182324,45.24
,,,,,,50,87.424,82.18,447185,0,447185,100.0,236018,15381,251399,62.38
,,,,,,100,94.791,89.11,447185,0,447185,100.0,294960,15381,310341,77.01
,,,,,,200,99.932,93.94,447185,0,447185,100.0,336086,15381,351467,87.21
,,,,15,"[0, 2, 4, 6, 'N', 'N', 9, 3, 'N', 'N', 'N']",5,71.674,67.38,447185,0,447185,100.0,110024,15381,125405,31.12
,,,,,,10,69.724,65.55,447185,0,447185,100.0,94419,15381,109800,27.24
,,,,,,25,74.199,69.75,447185,0,447185,100.0,130223,15381,145604,36.13
,,,,,,50,83.442,78.44,447185,0,447185,100.0,204168,15381,219549,54.48
,,,,,,100,92.688,87.13,447185,0,447185,100.0,278130,15381,293511,72.83
,,,,,,200,97.942,92.07,447185,0,447185,100.0,320166,15381,335547,83.26
,,,,20,"[0, 2, 5, 7, 'N', 'N', 12, 4, 'N', 'N', 'N']",5,71.274,67.0,447185,0,447185,100.0,106824,15381,122205,30.32
,,,,,,10,69.240,65.09,447185,0,447185,100.0,90549,15381,105930,26.28
,,,,,,25,73.119,68.74,447185,0,447185,100.0,121583,15381,136964,33.99
,,,,,,50,81.727,76.83,447185,0,447185,100.0,190448,15381,205829,51.07
,,,,,,100,90.708,85.27,447185,0,447185,100.0,262290,15381,277671,68.9
,,,,,,200,97.693,91.84,447185,0,447185,100.0,318176,15381,333557,82.77
,,,,30,"[0, 3, 8, 11, 'N', 'N', 18, 6, 'N', 'N', 'N']",5,70.649,66.42,447185,0,447185,100.0,101824,15381,117205,29.08
,,,,,,10,68.036,63.96,447185,0,447185,100.0,80919,15381,96300,23.9
,,,,,,25,70.539,66.31,447185,0,447185,100.0,100943,15381,116324,28.86
,,,,,,50,77.624,72.97,447185,0,447185,100.0,157618,15381,172999,42.93
,,,,,,100,86.500,81.32,447185,0,447185,100.0,228630,15381,244011,60.55
,,,,,,200,95.952,90.2,447185,0,447185,100.0,304246,15381,319627,79.31
,,,CoderAPCA,0,"[0, 0, 0, 0, 'N', 'N', 0, 0, 'N', 'N', 'N']",5,87.500,82.26,447185,0,447185,100.0,236626,15381,252007,62.53
,,,,,,10,86.901,81.69,447185,0,447185,100.0,231840,15381,247221,61.34
,,,,,,25,88.032,82.76,447185,0,447185,100.0,240885,15381,256266,63.59
,,,,,,50,89.937,84.55,447185,0,447185,100.0,256128,15381,271509,67.37
,,,,,,100,91.924,86.42,447185,0,447185,100.0,272017,15381,287398,71.31
,,,,,,200,93.921,88.29,447185,0,447185,100.0,288000,15381,303381,75.28
,,,,1,"[0, 0, 0, 0, 'N', 'N', 1, 0, 'N', 'N', 'N']",5,85.499,80.38,447185,0,447185,100.0,220623,15381,236004,58.56
,,,,,,10,84.581,79.51,447185,0,447185,100.0,213276,15381,228657,56.74
,,,,,,25,85.491,80.37,447185,0,447185,100.0,220560,15381,235941,58.54
,,,,,,50,87.225,82.0,447185,0,447185,100.0,234432,15381,249813,61.99
,,,,,,100,89.042,83.71,447185,0,447185,100.0,248965,15381,264346,65.59
,,,,,,200,90.870,85.42,447185,0,447185,100.0,263592,15381,278973,69.22
,,,,3,"[0, 0, 1, 1, 'N', 'N', 2, 1, 'N', 'N', 'N']",5,75.246,70.74,447185,0,447185,100.0,138593,15381,153974,38.21
,,,,,,10,71.519,67.23,447185,0,447185,100.0,108780,15381,124161,30.81
,,,,,,25,70.047,65.85,447185,0,447185,100.0,97005,15381,112386,27.89
,,,,,,50,70.315,66.1,447185,0,447185,100.0,99152,15381,114533,28.42
,,,,,,100,70.941,66.69,447185,0,447185,100.0,104159,15381,119540,29.66
,,,,,,200,71.653,67.36,447185,0,447185,100.0,109854,15381,125235,31.07
,,,,5,"[0, 1, 1, 2, 'N', 'N', 3, 1, 'N', 'N', 'N']",5,73.161,68.78,447185,0,447185,100.0,121914,15381,137295,34.07
,,,,,,10,68.595,64.48,447185,0,447185,100.0,85386,15381,100767,25.0
,,,,,,25,66.342,62.37,447185,0,447185,100.0,67365,15381,82746,20.53
,,,,,,50,66.217,62.25,447185,0,447185,100.0,66368,15381,81749,20.28
,,,,,,100,66.547,62.56,447185,0,447185,100.0,69003,15381,84384,20.94
,,,,,,200,66.991,62.98,447185,0,447185,100.0,72558,15381,87939,21.82
,,,,10,"[0, 1, 3, 4, 'N', 'N', 6, 2, 'N', 'N', 'N']",5,72.048,67.73,447185,0,447185,100.0,113009,15381,128390,31.86
,,,,,,10,66.965,62.95,447185,0,447185,100.0,72352,15381,87733,21.77
,,,,,,25,64.071,60.23,447185,0,447185,100.0,49200,15381,64581,16.02
,,,,,,50,63.511,59.7,447185,0,447185,100.0,44720,15381,60101,14.91
,,,,,,100,63.510,59.7,447185,0,447185,100.0,44710,15381,60091,14.91
,,,,,,200,63.729,59.91,447185,0,447185,100.0,46458,15381,61839,15.34
,,,,15,"[0, 2, 4, 6, 'N', 'N', 9, 3, 'N', 'N', 'N']",5,71.640,67.35,447185,0,447185,100.0,109746,15381,125127,31.05
,,,,,,10,66.346,62.37,447185,0,447185,100.0,67396,15381,82777,20.54
,,,,,,25,63.155,59.37,447185,0,447185,100.0,41865,15381,57246,14.2
,,,,,,50,62.377,58.64,447185,0,447185,100.0,35648,15381,51029,12.66
,,,,,,100,62.214,58.49,447185,0,447185,100.0,34340,15381,49721,12.34
,,,,,,200,62.320,58.59,447185,0,447185,100.0,35190,15381,50571,12.55
,,,,20,"[0, 2, 5, 7, 'N', 'N', 12, 4, 'N', 'N', 'N']",5,71.480,67.2,447185,0,447185,100.0,108472,15381,123853,30.73
,,,,,,10,66.101,62.14,447185,0,447185,100.0,65436,15381,80817,20.05
,,,,,,25,62.798,59.03,447185,0,447185,100.0,39015,15381,54396,13.5
,,,,,,50,61.945,58.23,447185,0,447185,100.0,32192,15381,47573,11.8
,,,,,,100,61.719,58.02,447185,0,447185,100.0,30379,15381,45760,11.35
,,,,,,200,61.776,58.07,447185,0,447185,100.0,30834,15381,46215,11.47
,,,,30,"[0, 3, 8, 11, 'N', 'N', 18, 6, 'N', 'N', 'N']",5,71.196,66.93,447185,0,447185,100.0,106197,15381,121578,30.17
,,,,,,10,65.648,61.71,447185,0,447185,100.0,61810,15381,77191,19.15
,,,,,,25,62.142,58.42,447185,0,447185,100.0,33765,15381,49146,12.19
,,,,,,50,61.147,57.48,447185,0,447185,100.0,25808,15381,41189,10.22
,,,,,,100,60.743,57.1,447185,0,447185,100.0,22576,15381,37957,9.42
,,,,,,200,60.705,57.07,447185,0,447185,100.0,22266,15381,37647,9.34
,,,CoderGAMPS,0,"[0, 0]",5,92.474,86.93,447185,0,447185,100.0,276418,15381,291799,72.4
,,,,,,10,92.612,87.06,447185,0,447185,100.0,277526,15381,292907,72.68
,,,,,,25,94.237,88.59,447185,0,447185,100.0,290525,15381,305906,75.91
,,,,,,50,96.432,90.65,447185,0,447185,100.0,308081,15381,323462,80.26
,,,,,,100,98.692,92.78,447185,0,447185,100.0,326167,15381,341548,84.75
,,,,,,200,100.966,94.92,447185,0,447185,100.0,344353,15381,359734,89.26
,,,,1,"[0, 0]",5,92.474,86.93,447185,0,447185,100.0,276418,15381,291799,72.4
,,,,,,10,92.612,87.06,447185,0,447185,100.0,277526,15381,292907,72.68
,,,,,,25,94.237,88.59,447185,0,447185,100.0,290525,15381,305906,75.91
,,,,,,50,96.432,90.65,447185,0,447185,100.0,308081,15381,323462,80.26
,,,,,,100,98.692,92.78,447185,0,447185,100.0,326167,15381,341548,84.75
,,,,,,200,100.966,94.92,447185,0,447185,100.0,344353,15381,359734,89.26
,,,,3,"[0, 0]",5,92.474,86.93,447185,0,447185,100.0,276418,15381,291799,72.4
,,,,,,10,92.612,87.06,447185,0,447185,100.0,277526,15381,292907,72.68
,,,,,,25,94.237,88.59,447185,0,447185,100.0,290525,15381,305906,75.91
,,,,,,50,96.432,90.65,447185,0,447185,100.0,308081,15381,323462,80.26
,,,,,,100,98.692,92.78,447185,0,447185,100.0,326167,15381,341548,84.75
,,,,,,200,100.966,94.92,447185,0,447185,100.0,344353,15381,359734,89.26
,,,,5,"[0, 1]",5,91.076,85.62,447185,0,447185,100.0,265238,15381,280619,69.63
,,,,,,10,90.797,85.36,447185,0,447185,100.0,263008,15381,278389,69.08
,,,,,,25,92.073,86.56,447185,0,447185,100.0,273215,15381,288596,71.61
,,,,,,50,94.092,88.45,447185,0,447185,100.0,289361,15381,304742,75.62
,,,,,,100,96.204,90.44,447185,0,447185,100.0,306260,15381,321641,79.81
,,,,,,200,98.331,92.44,447185,0,447185,100.0,323275,15381,338656,84.03
,,,,10,"[0, 1]",5,91.076,85.62,447185,0,447185,100.0,265238,15381,280619,69.63
,,,,,,10,90.797,85.36,447185,0,447185,100.0,263008,15381,278389,69.08
,,,,,,25,92.073,86.56,447185,0,447185,100.0,273215,15381,288596,71.61
,,,,,,50,94.092,88.45,447185,0,447185,100.0,289361,15381,304742,75.62
,,,,,,100,96.204,90.44,447185,0,447185,100.0,306260,15381,321641,79.81
,,,,,,200,98.331,92.44,447185,0,447185,100.0,323275,15381,338656,84.03
,,,,15,"[0, 2]",5,75.708,71.17,447185,0,447185,100.0,142290,15381,157671,39.12
,,,,,,10,71.562,67.27,447185,0,447185,100.0,109123,15381,124504,30.89
,,,,,,25,69.813,65.63,447185,0,447185,100.0,95135,15381,110516,27.42
,,,,,,50,70.003,65.81,447185,0,447185,100.0,96649,15381,112030,27.8
,,,,,,100,70.549,66.32,447185,0,447185,100.0,101024,15381,116405,28.88
,,,,,,200,71.204,66.94,447185,0,447185,100.0,106257,15381,121638,30.18
,,,,20,"[0, 2]",5,75.708,71.17,447185,0,447185,100.0,142290,15381,157671,39.12
,,,,,,10,71.562,67.27,447185,0,447185,100.0,109123,15381,124504,30.89
,,,,,,25,69.813,65.63,447185,0,447185,100.0,95135,15381,110516,27.42
,,,,,,50,70.003,65.81,447185,0,447185,100.0,96649,15381,112030,27.8
,,,,,,100,70.549,66.32,447185,0,447185,100.0,101024,15381,116405,28.88
,,,,,,200,71.204,66.94,447185,0,447185,100.0,106257,15381,121638,30.18
,,,,30,"[0, 3]",5,75.630,71.1,447185,0,447185,100.0,141666,15381,157047,38.97
,,,,,,10,71.432,67.15,447185,0,447185,100.0,108087,15381,123468,30.64
,,,,,,25,69.600,65.43,447185,0,447185,100.0,93425,15381,108806,27.0
,,,,,,50,69.723,65.54,447185,0,447185,100.0,94409,15381,109790,27.24
,,,,,,100,70.241,66.03,447185,0,447185,100.0,98559,15381,113940,28.27
,,,,,,200,70.875,66.63,447185,0,447185,100.0,103629,15381,119010,29.53
,vwc_333.smet.csv,26.088,CoderBasic,,,,336.007,100,443496,0,443496,100,2233600,10152,2243752,100
,,,CoderPCA,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5,236.746,70.46,443496,0,443496,100.0,1439517,10152,1449669,64.61
,,,,,,10,270.703,80.56,443496,0,443496,100.0,1711171,10152,1721323,76.72
,,,,,,25,310.064,92.28,443496,0,443496,100.0,2026057,10152,2036209,90.75
,,,,,,50,325.418,96.85,443496,0,443496,100.0,2148892,10152,2159044,96.22
,,,,,,100,332.203,98.87,443496,0,443496,100.0,2203167,10152,2213319,98.64
,,,,,,200,335.152,99.75,443496,0,443496,100.0,2226761,10152,2236913,99.7
,,,,1,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1]",5,195.021,58.04,443496,0,443496,100.0,1105717,10152,1115869,49.73
