,,,CoderCA,4,8,32,64,128,128,256,256,,0.68,0.43,0.24,0.17,0.09,0.06,0.05,0.03,,22.94,34.08,43.19,46.87,50.50,51.18,51.51,50.19,51.51,,7572974,4782017,2692292,1873490,1049572,724007,553544,388016
,,,CoderPWLH,4,32,128,128,256,256,256,256,,1.24,0.57,0.26,0.16,0.08,0.06,0.04,0.03,,57.88,50.47,47.38,45.46,43.84,43.74,45.71,49.06,57.88,,13855300,6364556,2906830,1824893,924952,628216,494400,379408
,,,CoderPWLHInt,4,16,64,128,256,256,256,256,,0.64,0.33,0.15,0.1,0.05,0.03,0.03,0.02,,18.43,15.74,11.32,8.69,5.74,5.23,8.88,15.12,18.43,,7154868,3740912,1724790,1090143,551104,372960,294568,227704
,,,CoderFR,4,16,32,64,128,256,256,256,,0.66,0.44,0.24,0.17,0.09,0.07,0.05,0.04,,21.20,36.48,43.33,46.28,49.93,51.57,52.63,54.36,54.36,,7405872,4962240,2699093,1853012,1037476,729872,566552,423488
,,,CoderSF,,,,,,,,,,4.14,1.7,0.77,0.48,0.24,0.16,0.12,0.09,,87.42,83.48,82.20,81.59,80.92,80.68,80.57,80.29,87.42,,46381419,19083600,8593707,5407278,2722143,1829205,1381059,980772
,,,CoderGAMPSLimit,4,16,64,64,128,256,256,256,,1.25,0.51,0.24,0.15,0.08,0.05,0.04,0.03,,58.21,45.12,43.07,41.64,39.77,37.86,37.27,36.24,58.21,,13964138,5744102,2686832,1705520,862583,568846,427846,303126
NOAA-ADCP
,Global
,,Vel
,,,CoderGZIP,,,,,,,,,,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,,0.00,0.00,0.00,0.49,21.07,33.36,43.13,57.75,57.75,,9020416,9020416,9020416,9020416,9020416,9020416,9020416,9020416
,,,CoderBase,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,38.62,38.62,38.62,38.93,51.56,59.10,65.10,74.07,74.07,,14696640,14696640,14696640,14696640,14696640,14696640,14696640,14696640
,,,CoderPCA,256,256,256,256,4,4,4,4,,0.68,0.68,0.68,0.68,0.65,0.6,0.54,0.44,,10.03,10.03,10.03,10.48,25.56,31.34,35.06,40.39,40.39,,10026184,10026184,10026184,10026184,9563866,8754406,7899166,6393334
,,,CoderAPCA,4,4,4,4,4,4,8,8,,0.78,0.75,0.67,0.61,0.48,0.41,0.35,0.26,,20.82,17.63,8.12,0.00,0.00,0.00,0.00,0.00,20.82,,11392240,10950848,9817226,8975798,7119580,6011200,5129695,3811105
,,,CoderCA,4,4,4,4,4,4,4,8,,0.79,0.78,0.75,0.72,0.65,0.6,0.55,0.48,,22.20,21.12,18.00,15.49,26.02,31.71,36.92,45.56,45.56,,11594946,11435080,10999988,10620602,9624292,8802884,8132312,7000495
,,,CoderPWLH,4,4,4,4,8,16,16,32,,1.86,1.82,1.71,1.62,1.37,1.18,1.01,0.75,,66.93,66.22,64.11,62.41,64.66,65.21,65.31,65.64,66.93,,27280444,26700660,25135804,23875500,20147342,17278268,14785908,11090675
,,,CoderPWLHInt,4,4,4,4,8,8,8,16,,0.73,0.73,0.7,0.67,0.59,0.51,0.45,0.34,,16.26,15.78,12.11,8.61,18.28,19.95,21.92,23.78,23.78,,10771944,10710416,10262786,9821472,8712226,7509676,6569740,4999820
,,,CoderFR,4,4,4,4,4,4,4,8,,0.76,0.76,0.74,0.73,0.68,0.63,0.59,0.5,,19.64,19.03,17.19,15.76,28.49,35.39,41.20,48.20,48.20,,11225038,11140688,10892902,10655238,9955938,9303538,8724526,7357792
,,,CoderSF,,,,,,,,,,6.13,5.93,5.42,5.04,4.13,3.5,3.01,2.26,,89.98,89.64,88.67,87.88,88.27,88.31,88.40,88.52,89.98,,90039625,87088879,79649062,74035627,60671485,51435601,44226049,33205450
,,,CoderGAMPSLimit,4,4,4,4,4,8,8,16,,1.88,1.81,1.62,1.48,1.18,0.97,0.82,0.59,,67.35,66.03,62.10,58.75,58.97,57.75,57.35,56.19,67.35,,27625380,26552476,23802590,21757490,17353028,14228850,12027350,8698414
SolarAnywhere
,Global
,,GHI
,,,CoderGZIP,,,,,,,,,,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,,0.00,0.00,0.00,2.63,15.21,24.06,31.86,45.26,45.26,,2901592,2901592,2901592,2901592,2901592,2901592,2901592,2901592
,,,CoderBase,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,30.99,30.99,30.99,32.80,41.48,47.59,52.97,62.22,62.22,,4204320,4204320,4204320,4204320,4204320,4204320,4204320,4204320
,,,CoderPCA,4,4,4,4,4,4,4,4,,0.78,0.76,0.76,0.75,0.73,0.7,0.68,0.64,,11.11,9.78,8.75,10.32,19.38,25.57,31.09,40.96,40.96,,3264164,3215984,3179894,3150464,3051914,2960204,2869304,2690234
,,,CoderAPCA,4,8,16,16,16,16,16,16,,0.83,0.76,0.71,0.67,0.59,0.52,0.47,0.38,,16.49,9.31,3.33,0.00,0.00,0.00,0.00,0.00,16.49,,3474340,3199569,3001658,2825342,2460362,2203378,1977236,1588400
,,,CoderCA,8,16,16,16,16,16,16,16,,0.92,0.88,0.82,0.79,0.7,0.64,0.6,0.54,,25.37,21.31,15.83,14.48,16.46,18.14,21.50,30.11,30.11,,3888192,3687280,3447404,3303624,2945084,2691516,2518826,2272748
,,,CoderPWLH,16,16,16,16,16,16,16,16,,2.29,2.05,1.9,1.77,1.55,1.39,1.28,1.12,,69.91,66.29,63.65,62.08,62.13,62.38,63.31,66.14,69.91,,9643956,8607952,7981944,7450800,6496756,5857356,5389444,4690916
,,,CoderPWLHInt,16,16,16,16,16,16,16,16,,0.81,0.78,0.76,0.73,0.67,0.63,0.6,0.55,,14.80,11.82,8.92,8.27,12.62,16.59,21.46,31.77,31.77,,3405570,3290656,3185704,3080032,2815720,2641552,2517400,2327944
,,,CoderFR,4,4,8,8,8,8,8,8,,0.95,0.93,0.9,0.88,0.82,0.76,0.7,0.63,,27.06,25.52,23.34,23.45,28.66,30.70,33.27,39.92,39.92,,3977844,3895728,3785038,3691061,3448767,3179342,2962931,2643989
,,,CoderSF,,,,,,,,,,6.43,5.42,4.87,4.47,3.86,3.58,3.37,3.01,,89.26,87.27,85.84,84.97,84.85,85.38,86.03,87.45,89.26,,27024100,22787869,20495668,18792352,16242280,15072250,14154028,12656725
,,,CoderGAMPSLimit,16,16,16,16,16,16,16,16,,2.09,1.96,1.84,1.73,1.5,1.35,1.21,0.98,,67.05,64.74,62.40,61.10,61.10,61.11,61.14,61.27,67.05,,8806948,8229868,7716868,7263484,6325144,5666200,5087968,4100776
,,DNI
,,,CoderGZIP,,,,,,,,,,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,,0.00,0.00,1.70,8.24,19.29,27.42,35.17,46.69,46.69,,2812120,2812120,2812120,2812120,2812120,2812120,2812120,2812120
,,,CoderBase,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,33.11,33.11,34.25,38.63,46.02,51.45,56.64,64.34,64.34,,4204320,4204320,4204320,4204320,4204320,4204320,4204320,4204320
,,,CoderPCA,4,4,4,4,4,4,4,4,,0.76,0.74,0.73,0.71,0.7,0.68,0.66,0.62,,11.89,10.02,9.60,14.14,22.64,28.78,34.42,42.59,42.59,,3191547,3125367,3057987,3005127,2933637,2865897,2780187,2611287
,,,CoderAPCA,4,16,16,16,16,16,16,16,,0.79,0.72,0.66,0.61,0.54,0.49,0.43,0.36,,15.23,7.39,0.00,0.00,0.00,0.00,0.00,0.00,15.23,,3317453,3036503,2764301,2580271,2269527,2041145,1823151,1499051
,,,CoderCA,16,16,16,16,16,16,16,16,,0.89,0.85,0.8,0.77,0.72,0.68,0.65,0.59,,24.88,21.38,18.14,20.57,24.58,28.14,32.82,40.05,40.05,,3743741,3576889,3376689,3248617,3009189,2840489,2713789,2500401
,,,CoderPWLH,16,16,16,16,16,32,32,32,,2.16,2.0,1.87,1.79,1.64,1.53,1.41,1.22,,69.08,66.62,64.87,65.62,67.08,68.19,69.33,70.72,70.72,,9095069,8424229,7868197,7506025,6894741,6416862,5943623,5119763
,,,CoderPWLHInt,16,16,16,16,16,16,16,16,,0.76,0.74,0.73,0.71,0.67,0.64,0.62,0.57,,12.45,9.97,9.37,13.39,19.68,24.42,29.65,37.69,37.69,,3211939,3123509,3050237,2979067,2825539,2700475,2591659,2405635
,,,CoderFR,4,8,8,8,8,8,8,8,,0.93,0.91,0.87,0.85,0.8,0.77,0.74,0.68,,28.09,26.10,24.64,27.58,32.92,37.09,41.36,47.77,47.77,,3910537,3805357,3667960,3563076,3383351,3244641,3109077,2869825
,,,CoderSF,,,,,,,,,,6.14,5.39,4.97,4.67,4.14,3.85,3.64,3.3,,89.10,87.58,86.77,86.85,86.97,87.38,88.09,89.21,89.21,,25808417,22650368,20899967,19625576,17419160,16167989,15304334,13887656
,,,CoderGAMPSLimit,16,16,16,16,16,16,16,32,,2.04,1.86,1.69,1.58,1.39,1.25,1.12,0.91,,67.17,63.98,61.11,61.11,61.11,61.12,61.13,60.85,67.17,,8566409,7807349,7107581,6634721,5836457,5249477,4690073,3828529
,,DHI
,,,CoderGZIP,,,,,,,,,,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,,0.00,0.00,0.00,0.00,1.47,12.12,21.56,36.55,36.55,,2565168,2565168,2565168,2565168,2565168,2565168,2565168,2565168
,,,CoderBase,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,38.99,38.99,38.99,38.99,39.88,46.38,52.14,61.29,61.29,,4204320,4204320,4204320,4204320,4204320,4204320,4204320,4204320
,,,CoderPCA,4,4,4,4,4,4,4,4,,0.78,0.77,0.76,0.75,0.74,0.73,0.71,0.67,,21.42,21.19,19.82,18.99,18.73,26.17,32.33,41.93,41.93,,3264267,3254877,3199287,3166497,3109857,3053427,2973297,2802717
,,,CoderAPCA,4,4,16,16,16,16,16,16,,0.82,0.78,0.72,0.68,0.6,0.54,0.48,0.39,,25.66,21.94,14.82,9.75,0.00,0.00,0.00,0.00,25.66,,3450359,3286271,3011299,2842151,2527473,2254375,2012077,1627637
,,,CoderCA,8,8,8,16,16,16,16,16,,0.92,0.9,0.85,0.82,0.75,0.71,0.67,0.61,,33.84,32.03,28.56,25.29,19.88,24.00,28.21,36.02,36.02,,3876941,3773851,3590811,3433371,3154799,2966331,2802587,2544175
,,,CoderPWLH,16,16,16,16,16,16,16,16,,2.29,2.15,1.97,1.87,1.69,1.55,1.42,1.23,,73.31,71.64,69.01,67.41,64.50,65.33,66.39,68.63,73.31,,9612135,9044651,8277567,7870655,7118815,6502631,5987159,5188807
,,,CoderPWLHInt,16,16,16,16,16,16,16,16,,0.81,0.81,0.76,0.73,0.68,0.63,0.6,0.55,,24.43,24.43,19.26,16.17,11.19,15.55,20.34,29.11,29.11,,3394561,3394561,3177107,3059843,2845955,2669411,2525747,2295995
,,,CoderFR,4,4,8,8,8,8,8,8,,0.94,0.93,0.91,0.89,0.84,0.8,0.76,0.69,,35.43,34.61,32.73,31.10,28.62,33.18,37.01,43.67,43.67,,3972703,3922771,3813034,3723230,3540905,3373764,3194468,2889592
,,,CoderSF,,,,,,,,,,6.79,6.01,5.47,5.14,4.63,4.25,3.93,3.41,,91.01,89.84,88.85,88.12,87.01,87.37,87.81,88.63,91.01,,28534724,25252190,22997915,21601361,19458284,17849912,16509989,14318279
,,,CoderGAMPSLimit,16,16,16,16,16,16,16,16,,2.09,2.03,1.84,1.74,1.55,1.38,1.23,1.0,,70.79,69.98,66.86,64.89,61.10,61.10,61.10,61.15,70.79,,8780615,8544491,7741403,7306451,6497279,5795027,5172083,4189499
ElNino
,el-nino.csv
,,Lat
,,,CoderGZIP,,,,,,,,,,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.00,27.00,,431576,431576,431576,431576,431576,431576,431576,431576
,,,CoderBase,,4,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,92.10,92.10,92.10,92.10,92.10,92.10,92.10,94.24,94.24,,5466318,5466318,5466318,5466318,5466318,5466318,5466318,5466318
,,,CoderPCA,4,4,4,4,4,8,8,8,,0.25,0.25,0.25,0.24,0.21,0.18,0.16,0.12,,68.47,68.47,68.27,67.21,62.01,56.25,50.38,52.52,68.47,,1368699,1368699,1360141,1316185,1136071,986350,869706,663632
,,,CoderAPCA,16,16,16,16,16,32,32,64,,0.16,0.16,0.16,0.15,0.12,0.1,0.09,0.06,,50.52,50.52,50.09,47.73,36.02,20.20,8.35,0.00,50.52,,872153,872153,864758,825743,674513,540820,470884,315072
,,,CoderCA,8,8,8,16,16,32,32,64,,0.26,0.26,0.26,0.25,0.21,0.18,0.16,0.12,,69.46,69.46,69.31,68.29,63.12,56.62,51.53,53.19,69.46,,1412996,1412996,1406066,1361183,1170173,994868,890484,673075
,,,CoderPWLH,32,32,32,32,64,128,128,256,,0.58,0.58,0.57,0.55,0.43,0.33,0.28,0.18,,86.37,86.37,86.25,85.59,81.74,76.35,72.22,68.80,86.37,,3167233,3167233,3138423,2994834,2363642,1825001,1553419,1009724
,,,CoderPWLHInt,16,16,16,16,16,16,32,32,,0.23,0.23,0.23,0.23,0.22,0.21,0.2,0.17,,64.98,64.98,64.98,64.98,64.70,63.16,59.63,66.05,66.05,,1232374,1232374,1232374,1232374,1222453,1171545,1069021,928027
,,,CoderFR,8,8,8,8,16,16,32,64,,0.29,0.29,0.29,0.28,0.24,0.2,0.18,0.13,,72.92,72.92,72.78,71.96,67.37,60.89,55.94,56.51,72.92,,1593693,1593693,1585503,1539415,1322526,1103391,979514,724421
,,,CoderSF,,4,,,,,,,,2.04,2.04,2.02,1.92,1.48,1.13,0.95,0.61,,96.13,96.13,96.09,95.88,94.67,93.01,91.71,90.54,96.13,,11144381,11144381,11028926,10470227,8103851,6174269,5204189,3331883
,,,CoderGAMPSLimit,16,16,16,32,32,64,128,128,,0.38,0.38,0.38,0.36,0.29,0.22,0.19,0.12,,79.28,79.28,79.11,78.06,72.44,64.81,58.99,53.86,79.28,,2083202,2083202,2065958,1966649,1565902,1226334,1052357,682832
,,Long
,,,CoderGZIP,,,,,,,,,,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,,0.00,0.00,0.00,0.00,0.00,7.62,30.58,66.66,66.66,,564296,564296,564296,564296,564296,564296,564296,564296
,,,CoderBase,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,92.90,92.90,92.90,92.90,92.90,93.44,95.07,97.63,97.63,,7951008,7951008,7951008,7951008,7951008,7951008,7951008,7951008
,,,CoderPCA,4,4,4,4,8,8,8,8,,0.27,0.27,0.22,0.2,0.16,0.14,0.11,0.08,,73.93,73.54,67.54,65.27,56.72,51.65,56.41,70.76,73.93,,2164934,2132886,1738278,1624630,1303785,1078233,898601,643449
,,,CoderAPCA,8,16,16,32,64,64,128,256,,0.17,0.17,0.13,0.12,0.09,0.07,0.05,0.02,,59.11,58.39,45.57,39.58,17.96,0.00,0.00,0.00,59.11,,1379923,1356032,1036672,933924,687834,521272,391718,188148
,,,CoderCA,8,8,16,16,32,64,64,128,,0.27,0.27,0.22,0.2,0.15,0.12,0.1,0.07,,73.82,73.45,67.41,64.50,53.65,47.28,50.83,63.83,73.82,,2155655,2125787,1731272,1589572,1217466,988706,796580,520150
,,,CoderPWLH,32,32,64,64,128,256,256,256,,0.47,0.46,0.34,0.3,0.21,0.16,0.12,0.06,,84.75,84.42,79.07,76.51,66.96,59.50,58.85,59.24,84.75,,3699297,3622113,2695716,2402728,1708096,1287012,951876,461548
,,,CoderPWLHInt,16,16,16,16,64,64,64,128,,0.25,0.24,0.24,0.22,0.18,0.16,0.14,0.11,,71.26,71.01,70.71,68.36,60.00,58.83,65.11,79.27,79.27,,1963352,1946520,1926320,1783324,1410606,1266076,1122572,907532
,,,CoderFR,8,8,16,16,32,64,64,128,,0.3,0.3,0.24,0.22,0.17,0.13,0.11,0.07,,76.46,76.12,70.47,67.66,57.15,50.84,53.49,64.72,76.46,,2396899,2362813,1910880,1745040,1316905,1060418,842266,533230
,,,CoderSF,,,,,,,,,,1.62,1.59,1.15,1.02,0.71,0.53,0.39,0.18,,95.63,95.53,93.84,93.04,90.06,87.66,87.31,86.78,95.63,,12911358,12619560,9155781,8108559,5677554,4222563,3087621,1423392
,,,CoderGAMPSLimit,16,16,32,32,64,128,128,256,,0.31,0.31,0.23,0.21,0.15,0.11,0.08,0.04,,77.28,76.84,69.30,65.72,52.45,41.44,40.76,39.28,77.28,,2483190,2436066,1837805,1645923,1186840,890142,661290,309878
,,Z. Wind
,,,CoderGZIP,,,,,,,,,,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,,6.01,6.01,6.01,6.01,18.25,29.78,38.64,50.88,50.88,,1496920,1496920,1496920,1496920,1496920,1496920,1496920,1496920
,,,CoderBase,,4,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,68.54,68.54,68.54,68.54,72.64,76.50,79.46,83.56,83.56,,4472442,4472442,4472442,4472442,4472442,4472442,4472442,4472442
,,,CoderPCA,256,256,256,256,256,4,4,4,,0.31,0.31,0.31,0.31,0.31,0.31,0.29,0.26,,0.00,0.00,0.00,0.00,13.02,23.75,30.32,36.56,36.56,,1406923,1406923,1406923,1406923,1406923,1378429,1318165,1159198
,,,CoderAPCA,4,4,4,4,4,4,4,8,,0.37,0.37,0.33,0.32,0.27,0.24,0.21,0.16,,15.24,15.24,5.38,0.33,0.00,0.00,0.00,0.00,15.24,,1659893,1659893,1486973,1411612,1223776,1051120,918449,735346
,,,CoderCA,4,4,4,4,4,4,4,4,,0.38,0.38,0.36,0.36,0.34,0.32,0.3,0.27,,16.98,16.98,13.60,11.90,19.05,25.87,31.04,38.12,38.12,,1694730,1694730,1628466,1596885,1511789,1418003,1331884,1188334
,,,CoderPWLH,4,4,4,4,4,8,8,16,,1.12,1.12,1.06,1.02,0.94,0.84,0.74,0.59,,72.00,72.00,70.21,69.29,70.92,71.93,72.40,72.30,72.40,,5024200,5024200,4722672,4581898,4208000,3744023,3327347,2654638
,,,CoderPWLHInt,4,4,4,4,4,4,8,8,,0.35,0.35,0.35,0.34,0.31,0.28,0.26,0.21,,8.85,8.85,8.85,6.81,12.08,17.18,21.15,21.62,21.62,,1543449,1543449,1543449,1509689,1391941,1269228,1164811,938227
,,,CoderFR,4,4,4,4,4,4,4,4,,0.36,0.36,0.36,0.35,0.34,0.33,0.31,0.28,,13.50,13.50,11.56,10.55,19.43,27.74,33.93,42.12,42.12,,1626501,1626501,1590894,1572920,1518866,1454692,1390012,1270442
,,,CoderSF,,4,,,,,,,,3.6,3.6,3.26,3.12,2.76,2.43,2.17,1.75,,91.27,91.27,90.36,89.90,90.08,90.33,90.52,90.62,91.27,,16108897,16108897,14587600,13936408,12339517,10873174,9684181,7836772
,,,CoderGAMPSLimit,4,4,4,4,4,4,8,8,,1.13,1.13,1.01,0.96,0.83,0.72,0.62,0.47,,72.24,72.24,68.97,67.29,67.14,67.14,66.75,64.94,72.24,,5068326,5068326,4533948,4301116,3723796,3199244,2762190,2097470
,,M. Wind
,,,CoderGZIP,,,,,,,,,,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,,3.02,3.02,3.02,3.02,10.11,20.29,28.06,40.96,40.96,,1450712,1450712,1450712,1450712,1450712,1450712,1450712,1450712
,,,CoderBase,,4,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,68.54,68.54,68.54,68.54,70.84,74.14,76.67,80.85,80.85,,4472442,4472442,4472442,4472442,4472442,4472442,4472442,4472442
,,,CoderPCA,256,256,256,256,256,4,4,4,,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.28,,0.00,0.00,0.00,0.00,7.32,17.59,23.74,32.06,32.06,,1406909,1406909,1406909,1406909,1406909,1403156,1368461,1260695
,,,CoderAPCA,4,4,4,4,4,4,4,4,,0.37,0.37,0.34,0.33,0.29,0.26,0.23,0.19,,15.64,15.64,7.76,5.13,0.00,0.00,0.00,0.00,15.64,,1667713,1667713,1525318,1482946,1303987,1156389,1043595,856529
,,,CoderCA,4,4,4,4,4,4,4,4,,0.38,0.38,0.37,0.37,0.35,0.33,0.32,0.29,,17.12,17.12,14.66,13.90,16.43,22.34,26.88,34.27,34.27,,1697578,1697578,1648672,1634042,1560375,1489084,1427264,1303085
,,,CoderPWLH,4,4,4,4,4,8,8,8,,1.13,1.13,1.07,1.06,0.99,0.92,0.85,0.71,,72.05,72.05,70.70,70.28,70.44,71.78,72.44,73.03,73.03,,5033023,5033023,4802041,4733299,4411289,4097728,3786740,3175805
,,,CoderPWLHInt,4,4,4,4,4,4,4,8,,0.35,0.35,0.35,0.34,0.32,0.3,0.28,0.25,,9.00,9.00,9.00,8.32,9.27,13.92,17.64,21.85,21.85,,1546108,1546108,1546108,1534659,1437232,1343441,1267099,1095947
,,,CoderFR,4,4,4,4,4,4,4,4,,0.36,0.36,0.36,0.36,0.35,0.34,0.33,0.3,,13.61,13.61,12.15,11.65,15.88,23.08,28.50,37.18,37.18,,1628535,1628535,1601486,1592444,1550182,1503278,1459487,1363545
,,,CoderSF,,4,,,,,,,,3.6,3.6,3.35,3.27,2.96,2.69,2.48,2.09,,91.27,91.27,90.60,90.39,90.15,90.40,90.58,90.82,91.27,,16109132,16109132,14965031,14638403,13232561,12047180,11078648,9331730
,,,CoderGAMPSLimit,4,4,4,4,4,4,4,8,,1.14,1.14,1.04,1.01,0.89,0.79,0.71,0.57,,72.37,72.37,69.76,68.88,67.16,67.14,67.18,66.16,72.37,,5092545,5092545,4652449,4521617,3970545,3518821,3179501,2531342
,,Humidity
,,,CoderGZIP,,,,,,,,,,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,,7.71,7.71,7.71,7.71,18.05,27.52,36.04,48.30,48.30,,1243768,1243768,1243768,1243768,1243768,1243768,1243768,1243768
,,,CoderBase,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,76.90,76.90,76.90,76.90,79.49,81.86,83.99,87.06,87.06,,4969380,4969380,4969380,4969380,4969380,4969380,4969380,4969380
,,,CoderPCA,256,256,256,256,256,4,4,4,,0.23,0.23,0.23,0.23,0.23,0.23,0.22,0.2,,0.00,0.00,0.00,0.00,11.21,20.81,27.54,34.89,34.89,,1147888,1147888,1147888,1147888,1147888,1138357,1097787,987507
,,,CoderAPCA,4,4,4,4,4,4,4,4,,0.26,0.26,0.25,0.23,0.21,0.18,0.16,0.13,,12.48,12.13,9.00,1.35,0.00,0.00,0.00,0.00,12.48,,1311605,1306277,1261421,1163645,1019249,901433,795473,643001
,,,CoderCA,4,4,4,4,4,4,4,4,,0.27,0.27,0.27,0.26,0.25,0.24,0.22,0.2,,15.55,15.32,14.03,11.91,17.73,23.52,28.73,35.89,35.89,,1359329,1355573,1335257,1303157,1238981,1178669,1116173,1002989
,,,CoderPWLH,4,4,4,4,4,8,8,16,,0.74,0.74,0.72,0.69,0.64,0.59,0.53,0.43,,68.94,68.77,67.84,66.72,67.99,69.21,69.88,70.15,70.15,,3695801,3675477,3569839,3449225,3184467,2927746,2640878,2154061
,,,CoderPWLHInt,4,4,4,4,4,4,8,8,,0.25,0.25,0.25,0.24,0.22,0.21,0.19,0.16,,8.03,8.03,7.53,4.83,8.35,13.10,17.24,18.35,18.35,,1248103,1248103,1241331,1206137,1112107,1037369,961148,787552
,,,CoderFR,4,4,4,4,4,4,4,4,,0.26,0.26,0.26,0.26,0.25,0.24,0.23,0.21,,12.34,12.21,11.47,10.24,17.72,24.78,31.04,39.70,39.70,,1309405,1307485,1296589,1278805,1238737,1198417,1153513,1066261
,,,CoderSF,,,,,,,,,,2.41,2.39,2.28,2.17,1.93,1.75,1.57,1.28,,90.43,90.34,89.87,89.36,89.40,89.62,89.82,89.93,90.43,,11998531,11888494,11332762,10787866,9611902,8688004,7812868,6383806
